PERMNO,date,TICKER,COMNAM,DLPRC,DLRET,PRC,RET,SHROUT
65875,20131129,VZ,VERIZON COMMUNICATIONS INC,,,49.62000,-0.017620,2860000
65875,20131231,VZ,VERIZON COMMUNICATIONS INC,,,49.14000,-0.009674,2860000
65875,20140131,VZ,VERIZON COMMUNICATIONS INC,,,48.02000,-0.012006,2862000
65875,20140228,VZ,VERIZON COMMUNICATIONS INC,,,47.58000,-0.009163,4141141
65875,20140331,VZ,VERIZON COMMUNICATIONS INC,,,47.57000,-0.000210,4140000
65875,20140430,VZ,VERIZON COMMUNICATIONS INC,,,46.73000,-0.006517,4141149
65875,20140530,VZ,VERIZON COMMUNICATIONS INC,,,49.96000,0.069120,4141149
65875,20140630,VZ,VERIZON COMMUNICATIONS INC,,,48.93000,-0.020616,4141149
65875,20140731,VZ,VERIZON COMMUNICATIONS INC,,,50.42000,0.041283,4145232
65875,20140829,VZ,VERIZON COMMUNICATIONS INC,,,49.82000,-0.011900,4145232
65875,20140930,VZ,VERIZON COMMUNICATIONS INC,,,49.99000,0.003412,4145232
65875,20141031,VZ,VERIZON COMMUNICATIONS INC,,,50.25000,0.016203,4149724
65875,20141128,VZ,VERIZON COMMUNICATIONS INC,,,50.59000,0.006766,4149724
65875,20141231,VZ,VERIZON COMMUNICATIONS INC,,,46.78000,-0.075311,4149724
65875,20150130,VZ,VERIZON COMMUNICATIONS INC,,,45.71000,-0.011116,4149724
65875,20150227,VZ,VERIZON COMMUNICATIONS INC,,,49.45000,0.081820,4155408
65875,20150331,VZ,VERIZON COMMUNICATIONS INC,,,48.63000,-0.016582,4155408
65875,20150430,VZ,VERIZON COMMUNICATIONS INC,,,50.44000,0.048530,4078487
65875,20150529,VZ,VERIZON COMMUNICATIONS INC,,,49.44000,-0.019826,4078487
65875,20150630,VZ,VERIZON COMMUNICATIONS INC,,,46.61000,-0.057241,4078487
65875,20150731,VZ,VERIZON COMMUNICATIONS INC,,,46.79000,0.015662,4065691
65875,20150831,VZ,VERIZON COMMUNICATIONS INC,,,46.01000,-0.016670,4065691
65875,20150930,VZ,VERIZON COMMUNICATIONS INC,,,43.51000,-0.054336,4065691
65875,20151030,VZ,VERIZON COMMUNICATIONS INC,,,46.88000,0.090439,4068873
65875,20151130,VZ,VERIZON COMMUNICATIONS INC,,,45.45000,-0.030503,4068873
65875,20151231,VZ,VERIZON COMMUNICATIONS INC,,,46.22000,0.016942,4068873
65875,20160129,VZ,VERIZON COMMUNICATIONS INC,,,49.97000,0.093358,4073000
65875,20160229,VZ,VERIZON COMMUNICATIONS INC,,,50.73000,0.015209,4073841
65875,20160331,VZ,VERIZON COMMUNICATIONS INC,,,54.08000,0.066036,4080000
65875,20160429,VZ,VERIZON COMMUNICATIONS INC,,,50.94000,-0.047615,4076288
65875,20160531,VZ,VERIZON COMMUNICATIONS INC,,,50.90000,-0.000785,4076288
65875,20160630,VZ,VERIZON COMMUNICATIONS INC,,,55.84000,0.097053,4076000
66093,20060731,T,A T & T INC,,,29.99000,0.087218,3887944
66093,20060831,T,A T & T INC,,,31.13000,0.038013,3884165
66093,20060929,T,A T & T INC,,,32.56000,0.045936,3884165
66093,20061031,T,A T & T INC,,,34.25000,0.062116,3884165
66093,20061130,T,A T & T INC,,,33.91000,-0.009927,3842902
66093,20061229,T,A T & T INC,,,35.75000,0.054261,3842902
66093,20070131,T,A T & T INC,,,37.63000,0.062518,6259793
66093,20070228,T,A T & T INC,,,36.80000,-0.022057,6238746
66093,20070330,T,A T & T INC,,,39.43000,0.071467,6244142
66093,20070430,T,A T & T INC,,,38.72000,-0.009003,6224000
66093,20070531,T,A T & T INC,,,41.34000,0.067665,6165556
66093,20070629,T,A T & T INC,,,41.50000,0.003870,6165556
66093,20070731,T,A T & T INC,,,39.16000,-0.047831,6100000
66093,20070831,T,A T & T INC,,,39.87000,0.018131,6098971
66093,20070928,T,A T & T INC,,,42.31000,0.061199,6098971
66093,20071031,T,A T & T INC,,,41.79000,-0.003900,6072000
66093,20071130,T,A T & T INC,,,38.21000,-0.085666,6064759
66093,20071231,T,A T & T INC,,,41.56000,0.087673,6064759
66093,20080131,T,A T & T INC,,,38.49000,-0.064244,6044000
66093,20080229,T,A T & T INC,,,34.83000,-0.095090,6035725
66093,20080331,T,A T & T INC,,,38.30000,0.099627,6035725
66093,20080430,T,A T & T INC,,,38.71000,0.021149,5939000
66093,20080530,T,A T & T INC,,,39.90000,0.030741,5941000
66093,20080630,T,A T & T INC,,,33.69000,-0.155639,5941000
66093,20080731,T,A T & T INC,,,30.81000,-0.073612,5941000
66093,20080829,T,A T & T INC,,,31.99000,0.038299,5893000
66093,20080930,T,A T & T INC,,,27.92000,-0.127227,5893000
66093,20081031,T,A T & T INC,,,26.77000,-0.026862,5893000
66093,20081128,T,A T & T INC,,,28.56000,0.066866,5893000
66093,20081231,T,A T & T INC,,,28.50000,-0.002101,5893000
66093,20090130,T,A T & T INC,,,24.62000,-0.121754,5893000
66093,20090227,T,A T & T INC,,,23.77000,-0.034525,5893307
66093,20090331,T,A T & T INC,,,25.20000,0.060160,5893307
66093,20090430,T,A T & T INC,,,25.62000,0.032937,5893307
66093,20090529,T,A T & T INC,,,24.79000,-0.032397,5900000
66093,20090630,T,A T & T INC,,,24.84000,0.002017,5900000
66093,20090731,T,A T & T INC,,,26.23000,0.072464,5900000
66093,20090831,T,A T & T INC,,,26.05000,-0.006862,5900000
66093,20090930,T,A T & T INC,,,27.01000,0.036852,5900000
66093,20091030,T,A T & T INC,,,25.67000,-0.034432,5900000
66093,20091130,T,A T & T INC,,,26.94000,0.049474,5901000
66093,20091231,T,A T & T INC,,,28.03000,0.040460,5901000
66093,20100129,T,A T & T INC,,,25.36000,-0.080271,5902000
66093,20100226,T,A T & T INC,,,24.81000,-0.021688,5902074
66093,20100331,T,A T & T INC,,,25.84000,0.041516,5902074
66093,20100430,T,A T & T INC,,,26.06000,0.024768,5909000
66093,20100528,T,A T & T INC,,,24.30000,-0.067536,5909000
66093,20100630,T,A T & T INC,,,24.19000,-0.004527,5909000
66093,20100730,T,A T & T INC,,,25.94000,0.089706,5909000
66093,20100831,T,A T & T INC,,,27.03000,0.042020,5909000
66093,20100930,T,A T & T INC,,,28.60000,0.058084,5909000
66093,20101029,T,A T & T INC,,,28.52000,0.011888,5909000
66093,20101130,T,A T & T INC,,,27.79000,-0.025596,5910000
66093,20101231,T,A T & T INC,,,29.38000,0.057215,5910000
66093,20110131,T,A T & T INC,,,27.52000,-0.048673,5911000
66093,20110228,T,A T & T INC,,,28.38000,0.031250,5911000
66093,20110331,T,A T & T INC,,,30.61000,0.078577,5918046
66093,20110429,T,A T & T INC,,,31.12000,0.030709,5918000
66093,20110531,T,A T & T INC,,,31.56000,0.014139,5922000
66093,20110630,T,A T & T INC,,,31.41000,-0.004753,5922000
66093,20110729,T,A T & T INC,,,29.26000,-0.054760,5925000
66093,20110831,T,A T & T INC,,,28.48000,-0.026658,5926000
66093,20110930,T,A T & T INC,,,28.52000,0.001405,5926000
66093,20111031,T,A T & T INC,,,29.31000,0.042777,5926000
66093,20111130,T,A T & T INC,,,28.98000,-0.011259,5926000
66093,20111230,T,A T & T INC,,,30.24000,0.043478,5926000
66093,20120131,T,A T & T INC,,,29.41000,-0.012897,5927000
66093,20120229,T,A T & T INC,,,30.59000,0.040122,5928752
66093,20120330,T,A T & T INC,,,31.23000,0.020922,5928752
66093,20120430,T,A T & T INC,,,32.91000,0.067883,5875000
66093,20120531,T,A T & T INC,,,34.17000,0.038286,5863000
66093,20120629,T,A T & T INC,,,35.66000,0.043606,5863000
66093,20120731,T,A T & T INC,,,37.92000,0.075715,5805000
66093,20120831,T,A T & T INC,,,36.64000,-0.033755,5769000
66093,20120928,T,A T & T INC,,,37.70000,0.028930,5769000
66093,20121031,T,A T & T INC,,,34.59000,-0.070822,5707000
66093,20121130,T,A T & T INC,,,34.13000,-0.013299,5680000
66093,20121231,T,A T & T INC,,,33.71000,-0.012306,5680000
66093,20130131,T,A T & T INC,,,34.79000,0.045387,5581000
66093,20130228,T,A T & T INC,,,35.91000,0.032193,5491609
66093,20130328,T,A T & T INC,,,36.69000,0.021721,5491609
66093,20130430,T,A T & T INC,,,37.46000,0.033252,5423000
66093,20130531,T,A T & T INC,,,34.99000,-0.065937,5380000
66093,20130628,T,A T & T INC,,,35.40000,0.011718,5380000
66093,20130731,T,A T & T INC,,,35.27000,0.009040,5335000
66093,20130830,T,A T & T INC,,,33.83000,-0.040828,5311000
66093,20130930,T,A T & T INC,,,33.82000,-0.000296,5311000
66093,20131031,T,A T & T INC,,,36.20000,0.083678,5280000
66093,20131129,T,A T & T INC,,,35.21000,-0.027348,5268000
66093,20131231,T,A T & T INC,,,35.16000,-0.001420,5268000
66093,20140131,T,A T & T INC,,,33.32000,-0.039249,5226000
66093,20140228,T,A T & T INC,,,31.93000,-0.041717,5206849
66093,20140331,T,A T & T INC,,,35.07000,0.098340,5206849
66093,20140430,T,A T & T INC,,,35.70000,0.031081,5195000
66093,20140530,T,A T & T INC,,,35.47000,-0.006443,5190509
66093,20140630,T,A T & T INC,,,35.36000,-0.003101,5190509
66093,20140731,T,A T & T INC,,,35.59000,0.019514,5190509
66093,20140829,T,A T & T INC,,,34.96000,-0.017702,5186000
66093,20140930,T,A T & T INC,,,35.24000,0.008009,5186000
66093,20141031,T,A T & T INC,,,34.84000,0.001703,5185000
66093,20141128,T,A T & T INC,,,35.38000,0.015499,5187000
66093,20141231,T,A T & T INC,,,33.59000,-0.050594,5187000
66093,20150130,T,A T & T INC,,,32.92000,-0.005954,5187000
66093,20150227,T,A T & T INC,,,34.56000,0.049818,5190168
66093,20150331,T,A T & T INC,,,32.65000,-0.055266,5190168
66093,20150430,T,A T & T INC,,,34.64000,0.075344,5193000
66093,20150529,T,A T & T INC,,,34.54000,-0.002887,5193000
66093,20150630,T,A T & T INC,,,35.52000,0.028373,5193000
66093,20150731,T,A T & T INC,,,34.74000,-0.008727,6147542
66093,20150831,T,A T & T INC,,,33.20000,-0.044329,6151000
66093,20150930,T,A T & T INC,,,32.58000,-0.018675,6151000
66093,20151030,T,A T & T INC,,,33.51000,0.042971,6152000
66093,20151130,T,A T & T INC,,,33.67000,0.004775,6152000
66093,20151231,T,A T & T INC,,,34.41000,0.021978,6152000
66093,20160129,T,A T & T INC,,,36.06000,0.061901,6165000
66093,20160229,T,A T & T INC,,,36.95000,0.024681,6151209
66093,20160331,T,A T & T INC,,,39.17000,0.060081,6151209
66093,20160429,T,A T & T INC,,,38.82000,0.003319,6156000
66093,20160531,T,A T & T INC,,,39.15000,0.008501,6156462
66093,20160630,T,A T & T INC,,,43.21000,0.103704,6156462
66157,20060731,USB,U S BANCORP DEL,,,32.00000,0.036269,1777189
66157,20060831,USB,U S BANCORP DEL,,,32.07000,0.002187,1777189
66157,20060929,USB,U S BANCORP DEL,,,33.22000,0.046149,1777189
66157,20061031,USB,U S BANCORP DEL,,,33.84000,0.018663,1763000
66157,20061130,USB,U S BANCORP DEL,,,33.64000,-0.005910,1757860
66157,20061229,USB,U S BANCORP DEL,,,36.19000,0.087693,1757860
66157,20070131,USB,U S BANCORP DEL,,,35.60000,-0.016303,1757860
66157,20070228,USB,U S BANCORP DEL,,,35.66000,0.001685,1765000
66157,20070330,USB,U S BANCORP DEL,,,34.97000,-0.008132,1748003
66157,20070430,USB,U S BANCORP DEL,,,34.35000,-0.017730,1748003
66157,20070531,USB,U S BANCORP DEL,,,34.58000,0.006696,1738724
66157,20070629,USB,U S BANCORP DEL,,,32.95000,-0.035570,1738724
66157,20070731,USB,U S BANCORP DEL,,,29.95000,-0.091047,1738724
66157,20070831,USB,U S BANCORP DEL,,,32.35000,0.080133,1726437
66157,20070928,USB,U S BANCORP DEL,,,32.53000,0.017929,1726437
66157,20071031,USB,U S BANCORP DEL,,,33.16000,0.019367,1726437
66157,20071130,USB,U S BANCORP DEL,,,33.09000,-0.002111,1726662
66157,20071231,USB,U S BANCORP DEL,,,31.74000,-0.027954,1726662
66157,20080131,USB,U S BANCORP DEL,,,33.95000,0.069628,1726662
66157,20080229,USB,U S BANCORP DEL,,,32.02000,-0.056848,1729745
66157,20080331,USB,U S BANCORP DEL,,,32.36000,0.023891,1732212
66157,20080430,USB,U S BANCORP DEL,,,33.89000,0.047281,1732212
66157,20080530,USB,U S BANCORP DEL,,,33.19000,-0.020655,1740566
66157,20080630,USB,U S BANCORP DEL,,,27.89000,-0.146882,1740566
66157,20080731,USB,U S BANCORP DEL,,,30.61000,0.097526,1741000
66157,20080829,USB,U S BANCORP DEL,,,31.86000,0.040836,1742053
66157,20080930,USB,U S BANCORP DEL,,,36.02000,0.143911,1742053
66157,20081031,USB,U S BANCORP DEL,,,29.81000,-0.172404,1754000
66157,20081128,USB,U S BANCORP DEL,,,26.98000,-0.094935,1754578
66157,20081231,USB,U S BANCORP DEL,,,25.01000,-0.057265,1754578
66157,20090130,USB,U S BANCORP DEL,,,14.84000,-0.406637,1754578
66157,20090227,USB,U S BANCORP DEL,,,14.31000,-0.035714,1754578
66157,20090331,USB,U S BANCORP DEL,,,14.61000,0.024458,1758438
66157,20090430,USB,U S BANCORP DEL,,,18.22000,0.247091,1758438
66157,20090529,USB,U S BANCORP DEL,,,19.20000,0.053787,1897586
66157,20090630,USB,U S BANCORP DEL,,,17.92000,-0.064063,1897586
66157,20090731,USB,U S BANCORP DEL,,,20.41000,0.138951,1912000
66157,20090831,USB,U S BANCORP DEL,,,22.62000,0.108280,1911974
66157,20090930,USB,U S BANCORP DEL,,,21.86000,-0.031388,1911974
66157,20091030,USB,U S BANCORP DEL,,,23.22000,0.062214,1911974
66157,20091130,USB,U S BANCORP DEL,,,24.13000,0.039190,1912424
66157,20091231,USB,U S BANCORP DEL,,,22.51000,-0.065064,1912424
66157,20100129,USB,U S BANCORP DEL,,,25.08000,0.114171,1913000
66157,20100226,USB,U S BANCORP DEL,,,24.61000,-0.018740,1913362
66157,20100331,USB,U S BANCORP DEL,,,25.88000,0.053637,1915131
66157,20100430,USB,U S BANCORP DEL,,,26.77000,0.034390,1915131
66157,20100528,USB,U S BANCORP DEL,,,23.96000,-0.104968,1916894
66157,20100630,USB,U S BANCORP DEL,,,22.35000,-0.065108,1916894
66157,20100730,USB,U S BANCORP DEL,,,23.90000,0.069351,1916894
66157,20100831,USB,U S BANCORP DEL,,,20.80000,-0.129707,1917161
66157,20100930,USB,U S BANCORP DEL,,,21.62000,0.041827,1917161
66157,20101029,USB,U S BANCORP DEL,,,24.20000,0.119334,1918000
66157,20101130,USB,U S BANCORP DEL,,,23.78000,-0.017355,1918307
66157,20101231,USB,U S BANCORP DEL,,,26.97000,0.136249,1918307
66157,20110131,USB,U S BANCORP DEL,,,27.00000,0.001112,1918307
66157,20110228,USB,U S BANCORP DEL,,,27.73000,0.027037,1918307
66157,20110331,USB,U S BANCORP DEL,,,26.43000,-0.042373,1925418
66157,20110429,USB,U S BANCORP DEL,,,25.82000,-0.023080,1927000
66157,20110531,USB,U S BANCORP DEL,,,25.60000,-0.008520,1926650
66157,20110630,USB,U S BANCORP DEL,,,25.51000,0.001367,1926650
66157,20110729,USB,U S BANCORP DEL,,,26.06000,0.021560,1925000
66157,20110831,USB,U S BANCORP DEL,,,23.21000,-0.109363,1920925
66157,20110930,USB,U S BANCORP DEL,,,23.54000,0.019604,1920925
66157,20111031,USB,U S BANCORP DEL,,,25.59000,0.087086,1913000
66157,20111130,USB,U S BANCORP DEL,,,25.92000,0.012896,1908404
66157,20111230,USB,U S BANCORP DEL,,,27.05000,0.048418,1908404
66157,20120131,USB,U S BANCORP DEL,,,28.22000,0.043253,1908404
66157,20120229,USB,U S BANCORP DEL,,,29.40000,0.041814,1910929
66157,20120330,USB,U S BANCORP DEL,,,31.68000,0.084184,1910929
66157,20120430,USB,U S BANCORP DEL,,,32.17000,0.015467,1910929
66157,20120531,USB,U S BANCORP DEL,,,31.11000,-0.032950,1894190
66157,20120629,USB,U S BANCORP DEL,,,32.16000,0.040019,1894190
66157,20120731,USB,U S BANCORP DEL,,,33.50000,0.041667,1892000
66157,20120831,USB,U S BANCORP DEL,,,33.41000,-0.002687,1895299
66157,20120928,USB,U S BANCORP DEL,,,34.30000,0.032475,1895299
66157,20121031,USB,U S BANCORP DEL,,,33.21000,-0.031778,1880000
66157,20121130,USB,U S BANCORP DEL,,,32.26000,-0.028606,1880371
66157,20121231,USB,U S BANCORP DEL,,,31.94000,-0.003875,1880371
66157,20130131,USB,U S BANCORP DEL,,,33.10000,0.036318,1869000
66157,20130228,USB,U S BANCORP DEL,,,33.98000,0.026586,1863385
66157,20130328,USB,U S BANCORP DEL,,,33.93000,0.004267,1864006
66157,20130430,USB,U S BANCORP DEL,,,33.28000,-0.019157,1864006
66157,20130531,USB,U S BANCORP DEL,,,35.06000,0.053486,1849642
66157,20130628,USB,U S BANCORP DEL,,,36.15000,0.037650,1849642
66157,20130731,USB,U S BANCORP DEL,,,37.32000,0.032365,1849642
66157,20130830,USB,U S BANCORP DEL,,,36.13000,-0.031886,1839266
66157,20130930,USB,U S BANCORP DEL,,,36.58000,0.018821,1839266
66157,20131031,USB,U S BANCORP DEL,,,37.36000,0.021323,1832000
66157,20131129,USB,U S BANCORP DEL,,,39.22000,0.049786,1826305
66157,20131231,USB,U S BANCORP DEL,,,40.40000,0.035951,1826305
66157,20140131,USB,U S BANCORP DEL,,,39.73000,-0.016584,1826305
66157,20140228,USB,U S BANCORP DEL,,,41.14000,0.035490,1822549
66157,20140331,USB,U S BANCORP DEL,,,42.86000,0.047399,1820055
66157,20140430,USB,U S BANCORP DEL,,,40.78000,-0.048530,1821000
66157,20140530,USB,U S BANCORP DEL,,,42.19000,0.034576,1815150
66157,20140630,USB,U S BANCORP DEL,,,43.32000,0.032591,1815150
66157,20140731,USB,U S BANCORP DEL,,,42.03000,-0.029778,1809000
66157,20140829,USB,U S BANCORP DEL,,,42.28000,0.005948,1801927
66157,20140930,USB,U S BANCORP DEL,,,41.83000,-0.004849,1801927
66157,20141031,USB,U S BANCORP DEL,,,42.60000,0.018408,1795000
66157,20141128,USB,U S BANCORP DEL,,,44.20000,0.037559,1789386
66157,20141231,USB,U S BANCORP DEL,,,44.95000,0.022511,1789386
66157,20150130,USB,U S BANCORP DEL,,,41.91000,-0.067631,1789386
66157,20150227,USB,U S BANCORP DEL,,,44.61000,0.064424,1781189
66157,20150331,USB,U S BANCORP DEL,,,43.67000,-0.015580,1782705
66157,20150430,USB,U S BANCORP DEL,,,42.87000,-0.018319,1780000
66157,20150529,USB,U S BANCORP DEL,,,43.11000,0.005598,1773035
66157,20150630,USB,U S BANCORP DEL,,,43.40000,0.012642,1773035
66157,20150731,USB,U S BANCORP DEL,,,45.21000,0.041705,1767000
66157,20150831,USB,U S BANCORP DEL,,,42.35000,-0.063260,1761004
66157,20150930,USB,U S BANCORP DEL,,,41.01000,-0.025620,1761004
66157,20151030,USB,U S BANCORP DEL,,,42.18000,0.028530,1754000
66157,20151130,USB,U S BANCORP DEL,,,43.89000,0.040541,1749177
66157,20151231,USB,U S BANCORP DEL,,,42.67000,-0.021987,1749177
66157,20160129,USB,U S BANCORP DEL,,,40.06000,-0.061167,1745000
66157,20160229,USB,U S BANCORP DEL,,,38.52000,-0.038442,1737316
66157,20160331,USB,U S BANCORP DEL,,,40.59000,0.060358,1735916
66157,20160429,USB,U S BANCORP DEL,,,42.69000,0.051737,1732000
66157,20160531,USB,U S BANCORP DEL,,,42.82000,0.003045,1726403
66157,20160630,USB,U S BANCORP DEL,,,40.33000,-0.052195,1726403
66181,20060731,HD,HOME DEPOT INC,,,34.71000,-0.030176,2066969
66181,20060831,HD,HOME DEPOT INC,,,34.29000,-0.012100,2066969
66181,20060929,HD,HOME DEPOT INC,,,36.27000,0.062117,2064045
66181,20061031,HD,HOME DEPOT INC,,,37.33000,0.029225,2064045
66181,20061130,HD,HOME DEPOT INC,,,37.97000,0.023172,2064045
66181,20061229,HD,HOME DEPOT INC,,,40.16000,0.057677,2040871
66181,20070131,HD,HOME DEPOT INC,,,40.74000,0.014442,2040871
66181,20070228,HD,HOME DEPOT INC,,,39.59000,-0.028228,2040871
66181,20070330,HD,HOME DEPOT INC,,,36.74000,-0.066305,1969535
66181,20070430,HD,HOME DEPOT INC,,,37.87000,0.030757,1969535
66181,20070531,HD,HOME DEPOT INC,,,38.87000,0.026406,1969535
66181,20070629,HD,HOME DEPOT INC,,,39.35000,0.018137,1974142
66181,20070731,HD,HOME DEPOT INC,,,37.17000,-0.055400,1974142
66181,20070831,HD,HOME DEPOT INC,,,38.31000,0.036723,1974142
66181,20070928,HD,HOME DEPOT INC,,,32.44000,-0.153224,1690000
66181,20071031,HD,HOME DEPOT INC,,,31.51000,-0.028668,1690000
66181,20071130,HD,HOME DEPOT INC,,,28.56000,-0.086481,1687617
66181,20071231,HD,HOME DEPOT INC,,,26.94000,-0.056723,1687617
66181,20080131,HD,HOME DEPOT INC,,,30.64000,0.137342,1687617
66181,20080229,HD,HOME DEPOT INC,,,26.55000,-0.133486,1687617
66181,20080331,HD,HOME DEPOT INC,,,27.97000,0.061959,1687617
66181,20080430,HD,HOME DEPOT INC,,,28.80000,0.029675,1690035
66181,20080530,HD,HOME DEPOT INC,,,27.36000,-0.050000,1690035
66181,20080630,HD,HOME DEPOT INC,,,23.42000,-0.135782,1697020
66181,20080731,HD,HOME DEPOT INC,,,23.83000,0.017506,1697020
66181,20080829,HD,HOME DEPOT INC,,,27.12000,0.138061,1697020
66181,20080930,HD,HOME DEPOT INC,,,25.89000,-0.037058,1698466
66181,20081031,HD,HOME DEPOT INC,,,23.59000,-0.088837,1698466
66181,20081128,HD,HOME DEPOT INC,,,23.11000,-0.020348,1698466
66181,20081231,HD,HOME DEPOT INC,,,23.02000,0.005842,1695458
66181,20090130,HD,HOME DEPOT INC,,,21.53000,-0.064726,1695458
66181,20090227,HD,HOME DEPOT INC,,,20.89000,-0.029726,1695458
66181,20090331,HD,HOME DEPOT INC,,,23.56000,0.138583,1695458
66181,20090430,HD,HOME DEPOT INC,,,26.32000,0.117148,1696220
66181,20090529,HD,HOME DEPOT INC,,,23.16000,-0.120061,1696220
66181,20090630,HD,HOME DEPOT INC,,,23.63000,0.030009,1703395
66181,20090731,HD,HOME DEPOT INC,,,25.94000,0.097757,1703395
66181,20090831,HD,HOME DEPOT INC,,,27.29000,0.052043,1703395
66181,20090930,HD,HOME DEPOT INC,,,26.64000,-0.015574,1704557
66181,20091030,HD,HOME DEPOT INC,,,25.09000,-0.058183,1704557
66181,20091130,HD,HOME DEPOT INC,,,27.36000,0.090474,1704557
66181,20091231,HD,HOME DEPOT INC,,,28.93000,0.065607,1700412
66181,20100129,HD,HOME DEPOT INC,,,28.01000,-0.031801,1700412
66181,20100226,HD,HOME DEPOT INC,,,31.20000,0.113888,1700412
66181,20100331,HD,HOME DEPOT INC,,,32.35000,0.044431,1693342
66181,20100430,HD,HOME DEPOT INC,,,35.23000,0.089026,1693342
66181,20100528,HD,HOME DEPOT INC,,,33.86000,-0.038887,1693342
66181,20100630,HD,HOME DEPOT INC,,,28.07000,-0.164021,1680354
66181,20100730,HD,HOME DEPOT INC,,,28.51000,0.015675,1680354
66181,20100831,HD,HOME DEPOT INC,,,27.82000,-0.015915,1680354
66181,20100930,HD,HOME DEPOT INC,,,31.68000,0.138749,1665301
66181,20101029,HD,HOME DEPOT INC,,,30.90000,-0.024621,1665301
66181,20101130,HD,HOME DEPOT INC,,,30.21000,-0.014684,1665301
66181,20101231,HD,HOME DEPOT INC,,,35.06000,0.160543,1638821
66181,20110131,HD,HOME DEPOT INC,,,36.77000,0.048774,1638821
66181,20110228,HD,HOME DEPOT INC,,,37.47000,0.019037,1638821
66181,20110331,HD,HOME DEPOT INC,,,37.06000,-0.004270,1622070
66181,20110429,HD,HOME DEPOT INC,,,37.15000,0.002428,1598069
66181,20110531,HD,HOME DEPOT INC,,,36.28000,-0.023419,1598069
66181,20110630,HD,HOME DEPOT INC,,,36.22000,0.005237,1592245
66181,20110729,HD,HOME DEPOT INC,,,34.93000,-0.035616,1592245
66181,20110831,HD,HOME DEPOT INC,,,33.38000,-0.037217,1592245
66181,20110930,HD,HOME DEPOT INC,,,32.87000,-0.015279,1564292
66181,20111031,HD,HOME DEPOT INC,,,35.80000,0.089139,1564292
66181,20111130,HD,HOME DEPOT INC,,,39.22000,0.103631,1541568
66181,20111230,HD,HOME DEPOT INC,,,42.04000,0.071902,1541568
66181,20120131,HD,HOME DEPOT INC,,,44.39000,0.055899,1541568
66181,20120229,HD,HOME DEPOT INC,,,47.57000,0.071638,1541568
66181,20120330,HD,HOME DEPOT INC,,,50.31000,0.063696,1523264
66181,20120430,HD,HOME DEPOT INC,,,51.79000,0.029418,1524890
66181,20120531,HD,HOME DEPOT INC,,,49.34000,-0.041707,1530662
66181,20120629,HD,HOME DEPOT INC,,,52.99000,0.073977,1530662
66181,20120731,HD,HOME DEPOT INC,,,52.18000,-0.015286,1530662
66181,20120831,HD,HOME DEPOT INC,,,56.75000,0.093139,1507442
66181,20120928,HD,HOME DEPOT INC,,,60.37000,0.063789,1507442
66181,20121031,HD,HOME DEPOT INC,,,61.38000,0.016730,1507442
66181,20121130,HD,HOME DEPOT INC,,,65.07000,0.064842,1495179
66181,20121231,HD,HOME DEPOT INC,,,61.85000,-0.049485,1495179
66181,20130131,HD,HOME DEPOT INC,,,66.92000,0.081973,1495179
66181,20130228,HD,HOME DEPOT INC,,,68.50000,0.023610,1495179
66181,20130328,HD,HOME DEPOT INC,,,69.78000,0.024380,1485517
66181,20130430,HD,HOME DEPOT INC,,,73.35000,0.051161,1482171
66181,20130531,HD,HOME DEPOT INC,,,78.66000,0.072393,1460796
66181,20130628,HD,HOME DEPOT INC,,,77.47000,-0.010170,1460796
66181,20130731,HD,HOME DEPOT INC,,,79.03000,0.020137,1460796
66181,20130830,HD,HOME DEPOT INC,,,74.49000,-0.057447,1432443
66181,20130930,HD,HOME DEPOT INC,,,75.85000,0.023493,1432443
66181,20131031,HD,HOME DEPOT INC,,,77.89000,0.026895,1432443
66181,20131129,HD,HOME DEPOT INC,,,80.67000,0.035691,1408227
66181,20131231,HD,HOME DEPOT INC,,,82.34000,0.025536,1408227
66181,20140131,HD,HOME DEPOT INC,,,76.85000,-0.066675,1408227
66181,20140228,HD,HOME DEPOT INC,,,82.03000,0.067404,1408227
66181,20140331,HD,HOME DEPOT INC,,,79.13000,-0.029623,1381350
66181,20140430,HD,HOME DEPOT INC,,,79.51000,0.004802,1368097
66181,20140530,HD,HOME DEPOT INC,,,80.23000,0.009055,1367617
66181,20140630,HD,HOME DEPOT INC,,,80.96000,0.014957,1367617
66181,20140731,HD,HOME DEPOT INC,,,80.85000,-0.001359,1367617
66181,20140829,HD,HOME DEPOT INC,,,93.50000,0.156463,1345922
66181,20140930,HD,HOME DEPOT INC,,,91.74000,-0.013797,1345922
66181,20141031,HD,HOME DEPOT INC,,,97.52000,0.063004,1345922
66181,20141128,HD,HOME DEPOT INC,,,99.40000,0.019278,1317827
66181,20141231,HD,HOME DEPOT INC,,,104.97000,0.060765,1317827
66181,20150130,HD,HOME DEPOT INC,,,104.42000,-0.005240,1317827
66181,20150227,HD,HOME DEPOT INC,,,114.75000,0.098927,1317827
66181,20150331,HD,HOME DEPOT INC,,,113.61000,-0.004793,1307394
66181,20150430,HD,HOME DEPOT INC,,,106.98000,-0.058358,1298359
66181,20150529,HD,HOME DEPOT INC,,,111.42000,0.041503,1298976
66181,20150630,HD,HOME DEPOT INC,,,111.13000,0.002693,1298976
66181,20150731,HD,HOME DEPOT INC,,,117.03000,0.053091,1298976
66181,20150831,HD,HOME DEPOT INC,,,116.46000,-0.004871,1284103
